,id,budget,genres,overview,popularity,production_companies,release_date,revenue,title,vote_average,original_language,vote_count
914,140300,145000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]","Continuing his ""legendary adventures of awesomeness"", Po must face two hugely epic, but different threats: one supernatural and the other a little closer to his home.",68.277,"[{'id': 76266, 'logo_path': '/hcFz4LHfTkUkkDCtK7ozT2Hh4Ob.png', 'name': 'Pearl Studio', 'origin_country': 'CN'}, {'id': 521, 'logo_path': '/kP7t6RwGz2AvvTkvnI1uteEwHet.png', 'name': 'DreamWorks Animation', 'origin_country': 'US'}, {'id': 14714, 'logo_path': '/dSHaVKtBCpMU5VP9wMbTkqov62i.png', 'name': 'China Film Group Corporation', 'origin_country': 'CN'}]",2016-01-23,521170825,Kung Fu Panda 3,6.9,en,4674
915,360920,75000000,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]",The Grinch hatches a scheme to ruin Christmas when the residents of Whoville plan their annual holiday celebration.,73.782,"[{'id': 33, 'logo_path': '/8lvHyhjr8oUKOOy2dKXoALWKdp0.png', 'name': 'Universal Pictures', 'origin_country': 'US'}, {'id': 6704, 'logo_path': '/fOG2oY4m1YuYTQh4bMqqZkmgOAI.png', 'name': 'Illumination Entertainment', 'origin_country': 'US'}, {'id': 10338, 'logo_path': '/el2ap6lvjcEDdbyJoB3oKiYgXu9.png', 'name': 'Perfect World Pictures', 'origin_country': 'CN'}]",2018-11-08,508575295,The Grinch,6.8,en,2965
916,599281,0,"[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}, {'id': 18, 'name': 'Drama'}]","A teenage girl living with schizophrenia begins to suspect her neighbor has kidnapped a child. Her parents try desperately to help her live a normal life, without exposing their own tragic secrets, and the only person who believes her is Caleb – a boy she isn’t even sure exists.",68.29,"[{'id': 117837, 'logo_path': None, 'name': 'Pinstripe Productions', 'origin_country': ''}, {'id': 65606, 'logo_path': None, 'name': 'Sweet Tomato Films', 'origin_country': ''}, {'id': 5357, 'logo_path': '/19A0Ilxeh1bWMlyMtMgGzcNBn07.png', 'name': 'Zero Gravity Management', 'origin_country': 'US'}, {'id': 147008, 'logo_path': None, 'name': 'Hungry Bull Productions', 'origin_country': ''}, {'id': 147009, 'logo_path': None, 'name': 'Mirror Image Films', 'origin_country': ''}]",2021-02-12,0,Fear of Rain,7.2,en,356
917,11,11000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",Princess Leia is captured and held hostage by the evil Imperial forces in their effort to take over the galactic Empire. Venturesome Luke Skywalker and dashing captain Han Solo team together with the loveable robot duo R2-D2 and C-3PO to rescue the beautiful princess and restore peace and justice in the Empire.,74.944,"[{'id': 1, 'logo_path': '/o86DbpburjxrqAzEDhXZcyE8pDb.png', 'name': 'Lucasfilm', 'origin_country': 'US'}, {'id': 25, 'logo_path': '/qZCc1lty5FzX30aOCVRBLzaVmcp.png', 'name': '20th Century Fox', 'origin_country': 'US'}]",1977-05-25,775398007,Star Wars,8.2,en,17217
918,265712,35000000,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 14, 'name': 'Fantasy'}]","In the suburbs of Tokyo some time ago, there lived a clumsy boy about 10 years old. There appeared in front of him named Sewashi, Nobita's descendant of four generations later from the 22nd century, and Doraemon, a 22nd century cat-type caretaker robot who helps people with its secret gadgets. Sewashi claims that his family is suffering from the debts Nobita made even to his generation, so in order to change this disastrous future, he brought along Doraemon as Nobita's caretaker to bring happiness to his future, although Doraemon is not happy about this. And so Sewashi installed an accomplishment program into Doraemon forcing him to take care of Nobita. Unless he makes Nobita happy, Doraemon can no longer go back to the 22nd century. This is how the life of Doraemon and Nobita begins. Will Doraemon succeed this mission and return to the 22nd century?",65.742,"[{'id': 882, 'logo_path': '/fRSWWjquvzcHjACbtF53utZFIll.png', 'name': 'Toho', 'origin_country': 'JP'}, {'id': 11327, 'logo_path': '/gJM4ZwaQEKz9zsus8MNGWbm4maV.png', 'name': 'Shirogumi', 'origin_country': 'JP'}, {'id': 12386, 'logo_path': None, 'name': 'Robot Communications', 'origin_country': 'JP'}, {'id': 5141, 'logo_path': '/fK2QKfHdSdw42Xx4MiD7KhDufBV.png', 'name': 'Shin-Ei Animation', 'origin_country': 'JP'}, {'id': 20064, 'logo_path': '/2In7Heq6DuXDjOwPmJqHWkpohaL.png', 'name': 'Next Entertainment World', 'origin_country': 'KR'}]",2014-08-08,83061158,Stand by Me Doraemon,7.3,ja,357
919,15255,0,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]","Heavyweight Champ George ""Iceman"" Chambers is sent to a Russian jail on trumped-up drug charges. In order to win his freedom he must fight against the jailhouse fighting champ Uri Boyka in a battle to the death. This time he is not fighting for a title, he is fighting for his life!",73.431,"[{'id': 94362, 'logo_path': None, 'name': 'Nu Image Bulgaria', 'origin_country': ''}, {'id': 1020, 'logo_path': '/kuUIHNwMec4dwOLghDhhZJzHZTd.png', 'name': 'Millennium Films', 'origin_country': 'US'}]",2006-04-11,0,Undisputed II: Last Man Standing,7.3,en,582
920,738215,0,"[{'id': 16, 'name': 'Animation'}, {'id': 10402, 'name': 'Music'}]","With new friends in a new kingdom, Barbie learns what it means to be herself when she trades places with a royal lookalike in this musical adventure.",70.954,"[{'id': 137586, 'logo_path': None, 'name': 'Mattel Television', 'origin_country': 'US'}, {'id': 5024, 'logo_path': '/9CkYR0swSEj5iVi9bzx9erLnmzm.png', 'name': 'Mainframe Entertainment', 'origin_country': 'CA'}]",2020-09-01,0,Barbie: Princess Adventure,7.4,en,184
921,9725,1250000,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]","Five years after the horrible bloodbath at Camp Crystal Lake, it seems Jason Voorhees and his demented mother are in the past. Paul opens up a new camp close to the infamous site, ignoring warnings to stay away, and a sexually-charged group of counselors follow -- including child psychologist major Ginny. But Jason has been hiding out all this time, and now he's ready for revenge.",60.467,"[{'id': 4, 'logo_path': '/gz66EfNoYPqHTYI4q9UEN4CbHRc.png', 'name': 'Paramount', 'origin_country': 'US'}, {'id': 16779, 'logo_path': None, 'name': 'Georgetown Productions Inc.', 'origin_country': ''}]",1981-05-01,21722776,Friday the 13th Part 2,6.1,en,1225
922,739542,0,"[{'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",A chainsaw-wielding George Washington teams with beer-loving bro Sam Adams to take down the Brits in a tongue-in-cheek riff on the American Revolution.,60.265,"[{'id': 40055, 'logo_path': None, 'name': 'Floyd County Productions', 'origin_country': 'US'}, {'id': 77973, 'logo_path': None, 'name': 'Lord Miller Productions', 'origin_country': 'US'}, {'id': 57743, 'logo_path': '/fon2TaTj6WU8kVfAmlHsvpPdt2p.png', 'name': 'Free Association', 'origin_country': 'US'}]",2021-06-30,0,America: The Motion Picture,5.8,en,165
923,793723,6500000,"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]","Transferred home after a traumatizing combat mission, a highly trained French soldier uses her lethal skills to hunt down the man who hurt her sister.",64.237,"[{'id': 12648, 'logo_path': None, 'name': 'Labyrinthe Films', 'origin_country': 'FR'}]",2021-03-05,0,Sentinelle,5.9,fr,488
924,14405,20000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}, {'id': 10749, 'name': 'Romance'}]","A pampered Beverly Hills chihuahua named Chloe who, while on vacation in Mexico with her owner Viv's niece, Rachel, gets lost and must rely on her friends to help her get back home before she is caught by a dognapper who wants to ransom her.",64.696,"[{'id': 2, 'logo_path': '/wdrCwmRnLFJhEoH8GSfymY85KHT.png', 'name': 'Walt Disney Pictures', 'origin_country': 'US'}, {'id': 44783, 'logo_path': None, 'name': 'Smart Entertainment', 'origin_country': 'US'}, {'id': 10227, 'logo_path': '/3YfRy3DBl4abcqkzGx4RVNz12yl.png', 'name': 'Mandeville Films', 'origin_country': 'US'}]",2008-10-03,149281606,Beverly Hills Chihuahua,5.3,en,856
925,431819,0,"[{'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]","Moshimo, Japan. The annual fireworks festival is about to take place and a group of schoolboys, arguing over whether they are round or flat when viewed from different angles, set out to find it out.",76.694,"[{'id': 6689, 'logo_path': '/l96PFbGQ8kUs030SrkYdK4LQklE.png', 'name': 'SHAFT', 'origin_country': 'JP'}, {'id': 2883, 'logo_path': '/rDYExnBV61jGQnkhVVrPN4Yl7O1.png', 'name': 'Aniplex', 'origin_country': 'JP'}, {'id': 8157, 'logo_path': '/yHOC2PPmj6j2zzRqwdufCZauFxI.png', 'name': 'East Japan Marketing & Communications', 'origin_country': 'JP'}, {'id': 104184, 'logo_path': None, 'name': 'Lawson Entertainment', 'origin_country': 'JP'}, {'id': 882, 'logo_path': '/fRSWWjquvzcHjACbtF53utZFIll.png', 'name': 'Toho', 'origin_country': 'JP'}, {'id': 139842, 'logo_path': '/uBixtDwl2hxsugqSOTzEP90kxa0.png', 'name': ""TOY'S FACTORY"", 'origin_country': 'JP'}, {'id': 116599, 'logo_path': '/wapREUfbz9OSixK13IMSKAAGjQh.png', 'name': 'LINE', 'origin_country': 'JP'}, {'id': 2073, 'logo_path': '/6FlTZGliYTN2HaS9Qq6tCdZItWc.png', 'name': 'Kadokawa', 'origin_country': 'JP'}]",2017-08-18,26617621,Fireworks,6.5,ja,252
926,11470,11000000,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]","In the year 2455, Old Earth is now a contaminated planet abandoned for centuries -- a brown world of violent storms, toxic landmasses and poisonous seas. Yet humans have returned to the deadly place that they once fled, not to live, but to research the ancient, rusting artifacts of the long-gone civilizations. But it's not the harmful environment that could prove fatal to the intrepid, young explorers who have just landed on Old Earth. For them, it's Friday the 13th, and Jason lives!",54.684,"[{'id': 21783, 'logo_path': '/4iJR3l3eZ6vLwy2v8XLMGb0rADg.png', 'name': 'Crystal Lake Entertainment', 'origin_country': 'US'}, {'id': 17611, 'logo_path': None, 'name': 'Sean S. Cunningham Films', 'origin_country': ''}]",2001-07-24,16951798,Jason X,4.8,en,1019
927,11836,30000000,"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]","There's trouble brewing in Bikini Bottom. Someone has stolen King Neptune's crown, and it looks like Mr. Krab, SpongeBob's boss, is the culprit. Though he's just been passed over for the promotion of his dreams, SpongeBob stands by his boss, and along with his best pal Patrick, sets out on a treacherous mission to Shell City to reclaim the crown and save Mr. Krab's life.",66.918,"[{'id': 4, 'logo_path': '/gz66EfNoYPqHTYI4q9UEN4CbHRc.png', 'name': 'Paramount', 'origin_country': 'US'}, {'id': 2348, 'logo_path': '/m31fQvZJuUvAgxoqTiCGYFBfZYe.png', 'name': 'Nickelodeon Movies', 'origin_country': 'US'}, {'id': 8921, 'logo_path': None, 'name': 'United Plankton Pictures', 'origin_country': 'US'}]",2004-11-14,140161792,The SpongeBob SquarePants Movie,7.0,en,2286
928,44918,0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]","On the 100th anniversary of the original voyage, a modern luxury liner christened ""Titanic 2,"" follows the path of its namesake. But when a tsunami hurls an ice berg into the new ship's path, the passengers and crew must fight to avoid a similar fate.",108.882,"[{'id': 1311, 'logo_path': '/ic2bTizdzRLDVzAvN7MXdUg3WQV.png', 'name': 'The Asylum', 'origin_country': 'US'}]",2010-08-07,0,Titanic II,4.9,en,299
929,351819,20000000,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",An inexperienced college student meets a wealthy businessman whose sexual practices put a strain on their relationship.,70.672,"[{'id': 126633, 'logo_path': None, 'name': 'Wayans Alvarez Productions', 'origin_country': 'US'}, {'id': 7437, 'logo_path': '/e5CcgFrdlxMUwlsS72si8q1yHBr.png', 'name': 'IM Global', 'origin_country': 'US'}, {'id': 10427, 'logo_path': '/3u5sNgPRbba0ND3SUMXPTT7On9h.png', 'name': 'Open Road Films', 'origin_country': 'US'}]",2016-01-28,21164799,Fifty Shades of Black,4.9,en,1158
930,766105,0,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]","Maggie and Carsten love each other, they have two wonderful children and run their own gourmet restaurant; Malus. They want it all. And they have it all. Almost. They are missing the coveted Michelin Star. It has been their dream, on which they gambled everything to win. One day Carsten receives a letter saying that his wife loves somebody else. But who sent the letter and why? In their continuous passion and pursuit for the ultimate recognition, they forget that the meals of life are best enjoyed together.",59.807,"[{'id': 76, 'logo_path': '/nebkQYtQKhZyHJfh5v0oGpNbPzu.png', 'name': 'Zentropa Entertainments', 'origin_country': 'DK'}]",2021-06-24,0,A Taste of Hunger,5.7,da,20
931,37430,90000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}]","A quest that begins as a personal vendetta for the fierce Cimmerian warrior soon turns into an epic battle against hulking rivals, horrific monsters, and impossible odds, as Conan realizes he is the only hope of saving the great nations of Hyboria from an encroaching reign of supernatural evil.",62.401,"[{'id': 552, 'logo_path': '/9dGdLfm3GteWeUDtD9c9tvlidUG.png', 'name': 'Dark Horse Entertainment', 'origin_country': 'US'}, {'id': 925, 'logo_path': '/dIb9hjXNOkgxu4kBWdIdK8nM4w.png', 'name': 'Nu Image', 'origin_country': 'US'}, {'id': 6819, 'logo_path': None, 'name': 'Paradox Entertainment', 'origin_country': ''}, {'id': 7636, 'logo_path': '/e6uCvCNTf0nnery1iaQh6QSgpbn.png', 'name': 'Nimar Studios', 'origin_country': 'BG'}, {'id': 25673, 'logo_path': '/n8jePITtAXMDPR2MGevMF2zIwss.png', 'name': 'Cinema Vehicle Services', 'origin_country': 'US'}, {'id': 1020, 'logo_path': '/kuUIHNwMec4dwOLghDhhZJzHZTd.png', 'name': 'Millennium Films', 'origin_country': 'US'}]",2011-08-17,63523283,Conan the Barbarian,5.3,en,1539
932,179826,27000000,"[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]","In a California desert town, a short-order cook with clairvoyant abilities encounters a mysterious man with a link to dark, threatening forces.",65.899,"[{'id': 10843, 'logo_path': None, 'name': 'Future Films', 'origin_country': ''}, {'id': 16278, 'logo_path': None, 'name': 'Fusion Films', 'origin_country': ''}, {'id': 19643, 'logo_path': None, 'name': 'Sommers Company, The', 'origin_country': ''}]",2013-01-29,0,Odd Thomas,6.9,en,1004
933,137113,178000000,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]","Major Bill Cage is an officer who has never seen a day of combat when he is unceremoniously demoted and dropped into combat. Cage is killed within minutes, managing to take an alpha alien down with him. He awakens back at the beginning of the same day and is forced to fight and die again... and again - as physical contact with the alien has thrown him into a time loop.",88.745,"[{'id': 41624, 'logo_path': '/wzKxIeQKlMP0y5CaAw25MD6EQmf.png', 'name': 'RatPac Entertainment', 'origin_country': 'US'}, {'id': 79, 'logo_path': '/tpFpsqbleCzEE2p5EgvUq6ozfCA.png', 'name': 'Village Roadshow Pictures', 'origin_country': 'US'}, {'id': 6687, 'logo_path': None, 'name': 'VIZ Media', 'origin_country': 'US'}, {'id': 787, 'logo_path': '/cCefBs1t7jxtiz3eCxBp9yxrxGx.png', 'name': '3 Arts Entertainment', 'origin_country': 'US'}, {'id': 174, 'logo_path': '/IuAlhI9eVC9Z8UQWOIDdWRKSEJ.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}]",2014-05-27,370541256,Edge of Tomorrow,7.6,en,11622
934,119698,0,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 27, 'name': 'Horror'}]",Found footage of an expedition into the Congo jungle where a team of explorers stumbles upon a colony of Dinosaurs.,62.393,"[{'id': 9137, 'logo_path': None, 'name': 'Moonlighting Films', 'origin_country': 'ZA'}]",2012-08-09,2412576,The Dinosaur Project,5.5,en,215
935,75174,25000000,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]","Following a grueling five-week shift at an Alaskan oil refinery, workers led by sharpshooter John Ottway, are flying home for a much-needed vacation. But a brutal storm causes their plane to crash in the frozen wilderness, and only eight men, including Ottway, survive. As they trek southward toward civilization and safety, Ottway and his companions must battle mortal injuries, the icy elements, and a pack of hungry wolves.",72.637,"[{'id': 10427, 'logo_path': '/3u5sNgPRbba0ND3SUMXPTT7On9h.png', 'name': 'Open Road Films', 'origin_country': 'US'}, {'id': 1645, 'logo_path': '/6Ry6uNBaa0IbbSs1XYIgX5DkA9r.png', 'name': 'Scott Free Productions', 'origin_country': 'GB'}, {'id': 8532, 'logo_path': None, 'name': '1984 Private Defense Contractors', 'origin_country': 'US'}, {'id': 11278, 'logo_path': None, 'name': 'Inferno Distribution', 'origin_country': 'US'}, {'id': 12234, 'logo_path': None, 'name': 'Chambara Pictures', 'origin_country': ''}, {'id': 8533, 'logo_path': '/5jxaT7zoJKtnwqxniiJ9iJLsJru.png', 'name': 'LD Entertainment', 'origin_country': 'US'}]",2012-01-26,77278331,The Grey,6.6,en,3231
